2022-09-16 09:52:25.940537 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\SessionLogs\editor 2022-09-16 09-52-23.txt'. [7.07 ms]
2022-09-16 09:52:26.014645 ; Session        ; Debug       ; Running '"D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\editor.exe" ' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug'.
2022-09-16 09:52:26.280208 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-16 09:52:26.280208 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-16 09:52:26.367840 ; Session        ; Debug       ; OpenTAP Engine 9.18.5+0328e9b4 X64
2022-09-16 09:52:26.376037 ; AssemblyFinder ; Debug       ; Found 29/93 assembly files. [197 ms]
2022-09-16 09:52:26.421306 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-16 09:52:26.428965 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2022-09-16 09:52:26.614026 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-16 09:52:27.456647 ; Searcher       ; Debug       ; Ordered 27 assemblies according to references. [1.07 s]
2022-09-16 09:52:27.734708 ; PluginManager  ; Debug       ; Found 21 plugin assemblies containing 275 plugin types. [1.35 s]
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 9.18.5+0328e9b4  of OpenTap.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 9.18.5+0328e9b4  of OpenTap.Package.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 1.1.0            of Keysight.OpenTap.Licensing.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 9.18.5+0328e9b4  of OpenTap.Plugins.BasicSteps.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyOpenTapShare.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyPluginChuck.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyPluginGen.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyPluginVision.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-09-16 09:52:27.736708 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-09-16 09:52:27.737208 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-09-16 09:52:27.737208 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-09-16 09:52:27.737208 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-09-16 09:52:27.737208 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-09-16 09:52:27.737208 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-09-16 09:52:27.737208 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-09-16 09:52:27.737208 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-09-16 09:52:27.737208 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-09-16 09:52:27.737208 ; PluginManager  ; Debug       ; Searched 29 Assemblies. [1.35 s]
2022-09-16 09:52:27.853674 ; AssemblyData   ; Debug       ; Loaded OpenTap. [859 us]
2022-09-16 09:52:27.886914 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [33.2 ms]
2022-09-16 09:52:27.927915 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [43.5 ms]
2022-09-16 09:52:27.947288 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [92.8 ms]
2022-09-16 09:52:28.066092 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [57.1 ms]
2022-09-16 09:52:28.223637 ; AssemblyData   ; Debug       ; Loaded mscorlib. [800 ns]
2022-09-16 09:52:28.534601 ; Settings       ; Debug       ; EditorSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\Editor.xml [970 ms]
2022-09-16 09:52:28.548634 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Wsl, Version=4.0.1.9, Culture=neutral, PublicKeyToken=55333af07c70062e in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\Keysight.Ccl.Wsl.4.0.1.9\Keysight.Ccl.Wsl.dll
2022-09-16 09:52:28.578644 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2022-09-16 09:52:28.997224 ; GUI            ; Debug       ; Loaded Light Theme. [28.0 ms]
2022-09-16 09:52:29.106509 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-09-16 09:52:29.581402 ; Settings       ; Debug       ; GuiControlsSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\GUI Controls.xml [296 ms]
2022-09-16 09:52:29.581402 ; Main           ; Debug       ; Window initial dimensions: 1549px, 837px.
2022-09-16 09:52:29.645237 ; Settings       ; Debug       ; EngineSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\Engine.xml [61.4 ms]
2022-09-16 09:52:29.646659 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.47 ms]
2022-09-16 09:52:29.661113 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Licensing, Version=1.1.1.0, Culture=neutral, PublicKeyToken=null in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Packages\Keysight Licensing\Keysight.OpenTap.Licensing.dll
2022-09-16 09:52:29.703961 ; Settings       ; Debug       ; No settings file exists for AuthenticationSettings. A new instance with default values has been created. [591 us]
2022-09-16 09:52:29.721172 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-09-16 09-52-29.txt'. [16.3 ms]
2022-09-16 09:52:30.412469 ; Main           ; Debug       ; GUI initialized. [829 ms]
2022-09-16 09:52:30.412469 ; Main           ; Debug       ; Docking manager initialized. [113 us]
2022-09-16 09:52:30.426208 ; OpenTAP        ; Information ; OpenTAP version '9.18.5+0328e9b4' 64-bit initialized 09/16/2022 [6.54 s]
2022-09-16 09:52:30.532827 ; AssemblyData   ; Debug       ; Loaded PackageManager. [18.8 ms]
2022-09-16 09:52:30.533826 ; AssemblyData   ; Debug       ; Loaded Editor. [70.4 us]
2022-09-16 09:52:30.599999 ; AssemblyData   ; Debug       ; Loaded MyOpenTapShare. [65.7 ms]
2022-09-16 09:52:30.636211 ; AssemblyData   ; Debug       ; Loaded ResultsViewer. [35.6 ms]
2022-09-16 09:52:30.665292 ; AssemblyData   ; Debug       ; Loaded RunExplorer. [28.2 ms]
