2022-09-16 09:49:53.070899 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\SessionLogs\editor 2022-09-16 09-49-50.txt'. [13.4 ms]
2022-09-16 09:49:53.155399 ; Session        ; Debug       ; Running '"D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\editor.exe" ' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug'.
2022-09-16 09:49:53.408285 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-16 09:49:53.408285 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-16 09:49:53.478993 ; Session        ; Debug       ; OpenTAP Engine 9.18.5+0328e9b4 X64
2022-09-16 09:49:53.494823 ; AssemblyFinder ; Debug       ; Found 29/93 assembly files. [134 ms]
2022-09-16 09:49:53.555619 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-16 09:49:53.560798 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2022-09-16 09:49:53.741165 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-16 09:49:54.450972 ; Searcher       ; Debug       ; Ordered 27 assemblies according to references. [943 ms]
2022-09-16 09:49:54.669267 ; PluginManager  ; Debug       ; Found 21 plugin assemblies containing 275 plugin types. [1.16 s]
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 9.18.5+0328e9b4  of OpenTap.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 9.18.5+0328e9b4  of OpenTap.Package.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 1.1.0            of Keysight.OpenTap.Licensing.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 9.18.5+0328e9b4  of OpenTap.Plugins.BasicSteps.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyOpenTapShare.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyPluginChuck.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyPluginGen.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyPluginVision.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-09-16 09:49:54.676636 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-09-16 09:49:54.677135 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-09-16 09:49:54.677135 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-09-16 09:49:54.677135 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-09-16 09:49:54.677135 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-09-16 09:49:54.677135 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-09-16 09:49:54.677135 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-09-16 09:49:54.677135 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-09-16 09:49:54.677135 ; PluginManager  ; Debug       ; Searched 29 Assemblies. [1.17 s]
2022-09-16 09:49:54.865671 ; AssemblyData   ; Debug       ; Loaded OpenTap. [1.59 ms]
2022-09-16 09:49:54.891598 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [24.1 ms]
2022-09-16 09:49:54.897123 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [850 us]
2022-09-16 09:49:54.921849 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [51.4 ms]
2022-09-16 09:49:55.016873 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [28.0 ms]
2022-09-16 09:49:55.194016 ; AssemblyData   ; Debug       ; Loaded mscorlib. [1.50 us]
2022-09-16 09:49:55.600189 ; Settings       ; Debug       ; EditorSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\Editor.xml [951 ms]
2022-09-16 09:49:55.612130 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Wsl, Version=4.0.1.9, Culture=neutral, PublicKeyToken=55333af07c70062e in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\Keysight.Ccl.Wsl.4.0.1.9\Keysight.Ccl.Wsl.dll
2022-09-16 09:49:55.651251 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2022-09-16 09:49:56.064969 ; GUI            ; Debug       ; Loaded Light Theme. [33.2 ms]
2022-09-16 09:49:56.230809 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-09-16 09:49:56.724721 ; Settings       ; Debug       ; GuiControlsSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\GUI Controls.xml [312 ms]
2022-09-16 09:49:56.724721 ; Main           ; Debug       ; Window initial dimensions: 1536px, 824px.
2022-09-16 09:49:56.835574 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Licensing, Version=1.1.1.0, Culture=neutral, PublicKeyToken=null in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Packages\Keysight Licensing\Keysight.OpenTap.Licensing.dll
2022-09-16 09:49:56.838295 ; Settings       ; Debug       ; EngineSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\Engine.xml [103 ms]
2022-09-16 09:49:56.840383 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [1.66 ms]
2022-09-16 09:49:56.894557 ; Settings       ; Debug       ; No settings file exists for AuthenticationSettings. A new instance with default values has been created. [749 us]
2022-09-16 09:49:56.917271 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-09-16 09-49-56.txt'. [19.7 ms]
2022-09-16 09:49:57.660904 ; Main           ; Debug       ; GUI initialized. [934 ms]
2022-09-16 09:49:57.661403 ; Main           ; Debug       ; Docking manager initialized. [125 us]
2022-09-16 09:49:57.677031 ; OpenTAP        ; Information ; OpenTAP version '9.18.5+0328e9b4' 64-bit initialized 09/16/2022 [6.83 s]
2022-09-16 09:49:57.847759 ; AssemblyData   ; Debug       ; Loaded PackageManager. [456 us]
2022-09-16 09:49:57.847759 ; AssemblyData   ; Debug       ; Loaded Editor. [40.4 us]
2022-09-16 09:49:57.901581 ; AssemblyData   ; Debug       ; Loaded MyOpenTapShare. [53.4 ms]
2022-09-16 09:49:57.941151 ; AssemblyData   ; Debug       ; Loaded ResultsViewer. [39.2 ms]
2022-09-16 09:49:57.975357 ; AssemblyData   ; Debug       ; Loaded RunExplorer. [33.0 ms]
2022-09-16 09:49:57.983055 ; Settings       ; Debug       ; ConnectionSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\Bench\Default\Connections.xml [5.52 ms]
