2022-09-16 09:46:10.874542 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\SessionLogs\editor 2022-09-16 09-46-07.txt'. [13.8 ms]
2022-09-16 09:46:10.969970 ; Session        ; Debug       ; Running '"D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\editor.exe" ' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug'.
2022-09-16 09:46:11.713455 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-16 09:46:11.714792 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-16 09:46:11.831241 ; Session        ; Debug       ; OpenTAP Engine 9.18.5+0328e9b4 X64
2022-09-16 09:46:11.906956 ; AssemblyFinder ; Debug       ; Found 29/93 assembly files. [65.2 ms]
2022-09-16 09:46:12.057779 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Packages\WPF Controls\Keysight.OpenTap.Wpf.dll
2022-09-16 09:46:12.094798 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-16 09:46:12.216054 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-16 09:46:13.230029 ; Searcher       ; Debug       ; Ordered 27 assemblies according to references. [1.31 s]
2022-09-16 09:46:13.339800 ; PluginManager  ; Debug       ; Found 21 plugin assemblies containing 275 plugin types. [1.42 s]
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.18.5+0328e9b4  of OpenTap.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.18.5+0328e9b4  of OpenTap.Package.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 1.1.0            of Keysight.OpenTap.Licensing.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.18.5+0328e9b4  of OpenTap.Plugins.BasicSteps.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyOpenTapShare.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyPluginChuck.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyPluginGen.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 0.1.0-Development of MyPluginVision.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-09-16 09:46:13.340392 ; PluginManager  ; Debug       ; Searched 29 Assemblies. [1.43 s]
2022-09-16 09:46:13.460057 ; AssemblyData   ; Debug       ; Loaded OpenTap. [408 us]
2022-09-16 09:46:13.473922 ; AssemblyData   ; Debug       ; Loaded Keysight.OpenTap.Wpf. [1.75 ms]
2022-09-16 09:46:13.480314 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [20.2 ms]
2022-09-16 09:46:13.506589 ; AssemblyData   ; Debug       ; Loaded OpenTap.Package. [42.1 ms]
2022-09-16 09:46:13.568798 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [17.0 ms]
2022-09-16 09:46:13.741311 ; AssemblyData   ; Debug       ; Loaded mscorlib. [700 ns]
2022-09-16 09:46:14.039320 ; Settings       ; Debug       ; EditorSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\Editor.xml [1.33 s]
2022-09-16 09:46:14.093876 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Wsl, Version=4.0.1.9, Culture=neutral, PublicKeyToken=55333af07c70062e in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\Keysight.Ccl.Wsl.4.0.1.9\Keysight.Ccl.Wsl.dll
2022-09-16 09:46:14.159203 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2022-09-16 09:46:14.456275 ; GUI            ; Debug       ; Loaded Light Theme. [14.7 ms]
2022-09-16 09:46:14.617805 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2022-09-16 09:46:15.007904 ; Settings       ; Debug       ; GuiControlsSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\GUI Controls.xml [244 ms]
2022-09-16 09:46:15.007904 ; Main           ; Debug       ; Window initial dimensions: 1549px, 837px.
2022-09-16 09:46:15.084227 ; Settings       ; Debug       ; EngineSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\Engine.xml [71.7 ms]
2022-09-16 09:46:15.087565 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [3.08 ms]
2022-09-16 09:46:15.094455 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Licensing, Version=1.1.1.0, Culture=neutral, PublicKeyToken=null in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Packages\Keysight Licensing\Keysight.OpenTap.Licensing.dll
2022-09-16 09:46:15.154514 ; Settings       ; Debug       ; No settings file exists for AuthenticationSettings. A new instance with default values has been created. [526 us]
2022-09-16 09:46:15.181438 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2022-09-16 09-46-15.txt'. [47.9 ms]
2022-09-16 09:46:15.952535 ; Main           ; Debug       ; GUI initialized. [943 ms]
2022-09-16 09:46:15.952535 ; Main           ; Debug       ; Docking manager initialized. [120 us]
2022-09-16 09:46:15.960350 ; OpenTAP        ; Information ; OpenTAP version '9.18.5+0328e9b4' 64-bit initialized 09/16/2022 [8.13 s]
2022-09-16 09:46:16.071167 ; AssemblyData   ; Debug       ; Loaded PackageManager. [17.1 ms]
2022-09-16 09:46:16.071167 ; AssemblyData   ; Debug       ; Loaded Editor. [35.5 us]
2022-09-16 09:46:16.391048 ; AssemblyData   ; Debug       ; Loaded MyOpenTapShare. [319 ms]
2022-09-16 09:46:16.424318 ; AssemblyData   ; Debug       ; Loaded ResultsViewer. [32.9 ms]
2022-09-16 09:46:16.456960 ; AssemblyData   ; Debug       ; Loaded RunExplorer. [31.7 ms]
2022-09-16 09:46:16.465106 ; Settings       ; Debug       ; ConnectionSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\Bench\Default\Connections.xml [7.09 ms]
2022-09-16 09:46:16.478211 ; Settings       ; Debug       ; DutSettings loaded from D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Settings\Bench\Default\DUTs.xml [11.2 ms]
2022-09-16 09:46:17.071279 ; Resolver       ; Debug       ; Found match for Keysight.Kal.Licensing.Api, Version=4.0.0.0, Culture=neutral, PublicKeyToken=55333af07c70062e in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\Keysight.Kal.Licensing.Api.4.0.0\Keysight.Kal.Licensing.Api.dll
2022-09-16 09:46:17.191333 ; KAL            ; Debug       ; KAL signature verified. [83.7 ms]
2022-09-16 09:46:17.490175 ; KAL Process    ; Debug       ; Initialized [385 ms]
2022-09-16 09:46:17.494429 ; KAL            ; Debug       ; Initialized [389 ms]
